gene_symbol,log_fc,t,p_value,adj_p_val,delta_mesor,mesor_p,mesor_FDR,rhythmic_SR_effect_amplitude,SR_effect_acrophase_h
KCNA10,-0.0044133291529449,-0.0870706353142212,0.9306570625628314,0.9602898753585536,0.03522846900102382,0.4887710974888957,0.6644226793760356,0.09794862716097852,23.619254272074816
EIF4A1,-0.01567197554232177,-0.959944528842527,0.3376380848335794,0.5071565678621179,-0.0113734382873025,0.48884462676381457,0.6644547114870091,0.02935870768961175,5.176764245015859
EDEM1,-0.01809742373156567,-0.9231795223527748,0.3564462557986976,0.5256897611684319,-0.01377995395985387,0.4888626675732424,0.6644547114870091,0.03256060716174106,20.323169804660154
GLTSCR2,-0.03226572889420752,-1.3623653629862231,0.17381625231172135,0.32228327036942284,-0.01722984568517815,0.4890301915578422,0.6646361784136733,0.01052428028931064,10.136380926391054
SLC20A1,-0.00890808832931638,-0.515059052747864,0.6067840242238576,0.7395045315639573,-0.0119562543178609,0.4891508958465023,0.664698501115226,0.00967913308820318,8.505049869367385
LOC100506328,0.04256928755003764,1.2071428019127015,0.22805983000414773,0.38738783656487713,0.02537457315383264,0.4891576076624502,0.664698501115226,0.1064605538871488,22.880711714163915
C7ORF60,-0.00975415116553799,-0.4384023495501509,0.6613211367067904,0.7795666485122393,-0.01556793022640726,0.4891780944955767,0.664698501115226,0.04595299436739857,22.863092830640827
TP53I11,0.04594484243179184,1.633966631421585,0.10301878695556964,0.22505199730562173,0.02124932573834243,0.48960674735791776,0.6651916636976118,0.13125175276741866,0.18204441511906425
HMG20B,0.008643515859512,0.5009805933560756,0.6166484946931499,0.7466279545796645,0.01189675942012644,0.4896091141171256,0.6651916636976118,0.03863752907737738,23.919014254242693
LEO1,-0.05023939024222221,-1.8450669719452064,0.06573500432580374,0.1650215467022779,-0.01994290071933323,0.4897168090572078,0.6652392803688512,0.06443813262279144,5.703886622113877
PRSS30P,0.02480255660540895,0.5066547850025802,0.6126642152062087,0.7439503744512329,0.03388144874548413,0.48975493929252567,0.6652392803688512,0.10303870062253702,2.1782957787409303
KIAA1654,-0.05830809587800609,-0.9658422309923128,0.33468161200172575,0.504397144850048,-0.04192709216302531,0.48977556158290225,0.6652392803688512,0.1069383654071126,1.5500975513768482
TAL2,0.01905828135131181,0.6741281916857853,0.500602457129778,0.6547705900115792,0.01946785572480865,0.48979093092963744,0.6652392803688512,0.09142572801208448,6.018634656793835
ATP12A,-0.04174183664800386,-0.7337055385838704,0.4635395534937695,0.6227159641703389,-0.0394252465948612,0.4898143782788511,0.6652392803688512,0.13797222667984102,3.4428560328107176
GPR6,-0.00538451956060215,-0.20043545132296545,0.8412375224514785,0.9050475665901596,-0.01884784569599001,0.4900387380221899,0.6654719854363332,0.02970457613602903,4.668730395882993
TBL1XR1,-0.0105943234054933,-0.8005884504932316,0.4238247458778112,0.5879150535386035,-0.009189491607571,0.49011685850843834,0.6654719854363332,0.02391648205560641,16.36548950312386
TAF9B,-0.01517296129877771,-0.7872658047488822,0.4315724527890936,0.5943169344574826,-0.01329543979626149,0.49017828753894666,0.6654719854363332,0.02559446130703631,8.03081574429499
KCNJ5,0.01169555749601778,0.22723140659166152,0.8203549057972079,0.8923711430741059,0.03577359120644812,0.4902048738922403,0.6654719854363332,0.09791902421478266,2.858394314789359
HIST1H2BN,0.03373445042659923,0.84781684619501,0.3970251949531251,0.563827713268824,0.02753547415011104,0.4902132279463658,0.6654719854363332,0.06467183335186805,2.7923401187888266
BTN3A3,-0.00489754072214797,-0.2619836082732944,0.7934631375717799,0.8746816241340989,-0.01314692340193044,0.4902240042708612,0.6654719854363332,0.01727749024863164,5.423350200153194
SPARCL1,-0.07796835358368537,-1.0365574316683086,0.3005414529696402,0.4684438488059136,-0.05250584246263375,0.4902241047211513,0.6654719854363332,0.05623469203370968,3.3435948191224307
SLC25A2,0.00870396670631451,0.2635158282590598,0.7922828835758913,0.8738992903565417,-0.02324953096384708,0.4903238485379552,0.6654774011186619,0.03795483094443452,13.476829467472134
ADIPOQ,-0.00534676558732342,-0.0973709719077442,0.9224784686004088,0.9553105892692304,-0.03827480579078275,0.4903457278311164,0.6654774011186619,0.04746073385166908,13.24589029495376
TOP1P2,-0.00785143018241576,-0.46936679171458057,0.6390522223522993,0.7624691340204103,-0.01162423165763839,0.4903628529632563,0.6654774011186619,0.02368118861977536,0.7219639640607963
CD244,0.03035987085109747,1.091529935326226,0.27566854358572757,0.4408882551738066,0.02006127330830671,0.4903643159872889,0.6654774011186619,0.0232866855725398,20.163046549128424
CA6,-0.04645771506540439,-0.7640130470695242,0.4452905267477253,0.6069207074825487,-0.04249811022362261,0.4905411604948935,0.6656531826636776,0.1642995532438821,12.897768075230337
PLA2G2F,0.01800675077804336,0.36843307861766966,0.712736862257253,0.8179032051853743,0.03367090816802441,0.49056197142109514,0.6656531826636776,0.1953074237436452,6.31435576872996
LIPC,0.03089564740011827,0.8216405521310327,0.4117499107893759,0.5770227342753296,0.02598738229327853,0.49065256820760494,0.6657298871923905,0.01667238816704386,7.439071782351652
ATP13A1,0.01338076702095293,0.6590044293197533,0.5102557963477798,0.6628147801130821,0.01402953490673136,0.4907305964177735,0.6657895288897946,0.01395910062724223,3.665026261892379
REM2,-0.02097977209522661,-0.5090746767224966,0.610968505786947,0.7428787672098018,-0.02856745677067802,0.49081077681582286,0.6658028123093405,0.08806687071511897,22.19359203321884
GAS2L2,0.01520149008562589,0.2563610895752661,0.7977981576290725,0.8777357958430898,0.04104517653788866,0.4908193686724086,0.6658028123093405,0.04303033822185802,16.696454495054063
CDC45,-0.02692517164244465,-0.6341312950718379,0.5263420240630294,0.6758607893425981,-0.02910202129185907,0.4908426034557268,0.6658028123093405,0.07334103234459574,15.640588094453635
TMEM191A,-1.0516153617324489e-4,-0.00625233581233554,0.9950143732154086,0.9970220266800194,0.01177853593768449,0.4909543284055854,0.6659081371120666,0.02606317229916473,23.3607401687332
LAD1,0.08141012665892865,0.7995258270773418,0.42443969562811046,0.5885242032801294,0.06990112777035686,0.4910747395379017,0.6660252280198596,0.03265216594942694,0.8049970884995626
FKRP,-0.02320454449130202,-1.4722550889723005,0.14170454832633753,0.2801263104547255,-0.01112579289226273,0.4911447283898337,0.6660739216785163,0.00433858845702176,21.722214351501293
CSNK1A1P1,0.00841573800581003,0.4193987604436747,0.6751401925946506,0.7896166209894703,0.01398893122765575,0.4912109704935645,0.6661175277178863,0.01484881475532223,5.248885152608006
CTAGE15P,-0.01521680344284514,-0.4968662076561211,0.6195446283707595,0.7485637533539239,-0.02141606063695888,0.4912683249773411,0.6661490762877122,0.05987250604810841,1.1641303116513566
LOC100507607,-0.02850155080635783,-0.929734184400606,0.3530453559962575,0.5221315017761688,-0.02106744090819589,0.49130797660911674,0.6661566174659138,0.08178412394273421,14.745456381972977
CYP26B1,0.05346632869922288,1.0267809535004713,0.3051174486015392,0.4733007425991602,0.03600498893499601,0.4914768057351574,0.6663196307592026,0.06048381139077225,10.987280745508624
STIL,0.03795688573755839,0.8202953958280369,0.41251527178824654,0.5776810180603501,0.03189017031525936,0.49149780498324935,0.6663196307592026,0.07133667976975636,10.8764765469759
OR11G2,0.05646499240857018,0.9435892450369564,0.3459246711539061,0.5154971401676565,0.04141204493129276,0.4915304988175583,0.6663196307592026,0.1033952687236108,22.87902561006892
LECT1,0.02795316866460846,0.9731451621024836,0.3310439844115687,0.5006912151227912,0.0197698941286907,0.4919610991418183,0.6668221590707866,0.05539301910409053,6.842657453010305
CCDC151,0.01599036490654572,0.5483991056365474,0.5837106668264638,0.7221888656877705,0.02005466648082084,0.4919694522963785,0.6668221590707866,0.04979976359416912,1.2557638738315846
VTI1A,-0.02662064908499213,-1.1920660131489238,0.23391171055885185,0.39393852762479736,-0.01537544893956111,0.49202871649114366,0.6668360051456979,0.02406520095593372,23.98920118771158
FBLN1,-0.01780758390754628,-0.6081552980454151,0.5434147872892955,0.6895388032942928,-0.02023878046881829,0.49204791761915034,0.6668360051456979,0.02573057444453663,20.718031873397436
ANKRD49,-0.00615440381439351,-0.16572656770377558,0.8684522652128757,0.9226567560770296,-0.0256102593022264,0.4920860481359357,0.6668414331917003,0.03267395022756897,13.593933311895269
GOLGA8E,0.01430304989652823,0.4043999640372582,0.6861254755671977,0.7976902616646008,0.02432852641216908,0.4921413086735472,0.666857038897867,0.05210047515601217,4.341973255706677
C7ORF30,-0.01018278926494752,-0.7199958207405891,0.4719299773745902,0.6302613236657235,-0.00970629227760526,0.49218687267552463,0.666857038897867,0.00655969915508123,19.12160392319147
FXYD1,-0.06934614645499881,-0.9236207930502424,0.3562166530941947,0.5254646046737872,-0.05179650416246102,0.4922017269602372,0.666857038897867,0.14082738548974347,4.826419906191268
FLT4,-0.01319135197764749,-0.5224533747905068,0.6016314895221977,0.7357917722339007,-0.01748582204601347,0.4922340683211112,0.666857038897867,0.06872174674531151,3.417298548910104
ANO1,0.02074995339112882,0.6054246684739895,0.5452254379865937,0.6910267404135444,0.02352065730778507,0.49230951607610907,0.6669130158504851,0.04807521239940784,20.4461934939976
TAS2R42,0.04676760977442268,0.9643890628178348,0.3354085149658238,0.5051809612260801,0.03334998028248438,0.4924548514440009,0.6670129330644933,0.03461650565796805,10.99658257979755
ANKRD22,-0.00958129062788307,-0.15579177317424,0.8762723660283286,0.927064391215616,-0.04252140887212841,0.4924867426912361,0.6670129330644933,0.10818147992220103,19.609748816676117
FAM75C2,-0.0545794252563218,-0.8161187975518396,0.41489704097655467,0.5802077230530116,-0.0457118359617553,0.492512406135306,0.6670129330644933,0.03904609214511928,20.081730503945906
LOC645984,0.06252514193881206,1.1044852995565275,0.2700180711471393,0.4347744832140944,0.03934103445585394,0.4925198102035502,0.6670129330644933,0.07546558033616133,19.26030202391764
DGUOK,0.00451008146484138,0.2880666528349109,0.7734385019148753,0.860545565445458,0.01071591403473216,0.49278088466831416,0.6673158697255889,0.02147093945603389,20.470185842964785
ZNF100,-0.01711597562087895,-0.6079932698534715,0.54352214252812,0.6895388032942928,-0.0192404468866776,0.4928117965308824,0.6673158697255889,0.05673388708626689,14.356694872198323
XAGE2B,0.0397675134731797,0.485477046817445,0.6275923582192504,0.7542765404983316,0.05649975178055981,0.4928847933038709,0.6673605858462016,0.08949541643987638,8.162890884180001
FLJ32742,0.04896868176829891,0.9644652084235708,0.33537040013990904,0.5051624904905544,0.03549701588949267,0.49291312294755785,0.6673605858462016,0.11431890008071484,18.931223014102613
TTC32,-0.01550724625672286,-0.6818374568762877,0.49571936597641697,0.6509543801186186,-0.01591385206487656,0.49297861630348794,0.6674030165710446,0.0179659034276579,17.07548727041843
NPRL2,-0.01516404743055642,-1.333407722824839,0.1831242513233605,0.3332093881064332,-0.00781883187042644,0.4931537963616607,0.667593926893191,0.02410723600153353,23.96863292162478
CCDC126,-0.01223248824166729,-0.5456604026280227,0.5855904749258181,0.7232349557910132,-0.0154824473403943,0.4931881019759189,0.6675941189187746,0.04466831870230867,21.347807567137117
COPS7A,0.02023685272884779,1.0471792263450037,0.2956220810127691,0.4631953817935548,0.01329118478982931,0.4932313974013657,0.6676064789513118,0.01573940317949925,18.39980136263029
PTGFR,0.02527812687115808,0.5369293387293644,0.5916021078134485,0.72808629101981,0.03196492642341903,0.49361318101977913,0.6680769615118094,0.10589131605550764,0.959504877795709
KRT27,0.06882834580957096,1.2528966628394589,0.21094377649437612,0.36747792693451753,0.03734084947817454,0.49375207534486887,0.668218665026254,0.1360538753121792,11.72073591109517
IL22RA1,0.03455119618698947,0.6989897467332794,0.4849471925023301,0.6419255743966559,0.0336721145085387,0.49385839942521625,0.6683162730725867,0.10512098158907938,1.1253578956362074
TSC22D3,0.00414399724352525,0.1097526706141938,0.9126582008434558,0.9495354502564416,-0.02706662007692123,0.49397528955946157,0.6684281651742565,0.12043472751475608,20.38520640639404
FERMT3,0.02413018709487566,1.1692633442455804,0.24296390440970453,0.40399996111018854,0.01444449319786618,0.4941891677045017,0.6686712731002402,0.03634829953474801,20.866489306796943
SLC30A3,0.00678613632567483,0.20029340880587865,0.8413485320815579,0.9050685536126786,-0.02450764645562499,0.4943609071748783,0.6688573348407046,0.08176772766807526,4.0452592063795345
ROCK2,-0.0125542603472864,-0.6464944388391195,0.5183140151475918,0.6698217161562787,-0.01331447226938829,0.4944567255353003,0.6689406586600183,0.03233129420981612,20.09623576422036
TM6SF1,-0.01240108715628792,-0.5494704423487606,0.5829760844249327,0.7215109041578066,-0.01576621621601421,0.4945420375698406,0.6690097581275358,0.06511575170081162,23.260678891124112
ZNF157,0.02467099438299226,0.5109686955796838,0.6096427539757453,0.7417364457655214,0.03286404149735588,0.49460539254224745,0.669049146868895,0.07913506634760949,15.238227844528431
CDKN2A,-0.01088752523835394,-0.4079958577873212,0.6834856225792492,0.795577663818579,-0.01825238011295823,0.49472630036283727,0.6691663760912441,0.03321439060309775,8.851682320038066
TMEM47,0.0143083794827927,0.47422136027603384,0.6355896955616493,0.759775998101804,0.02045941360660509,0.4948355896558121,0.669267874962917,0.03150158392813856,3.834083369118456
RPL36AP40,0.00344729538154327,0.1111911409395836,0.9115181484782726,0.948808189389758,0.02130478303691906,0.4948808139445653,0.6692827175092221,0.03512678245295213,7.365331929319384
IDH2,0.01463560137015769,0.7093397219478355,0.4785091625786163,0.6361854237508523,0.01408449645232479,0.4950030135180661,0.6694016530904172,0.03642683481308144,1.4014366787978498
PGPEP1,0.00604819435879049,0.43303453039471695,0.6652130484718382,0.782125642610601,0.00955369133445534,0.4951095192270485,0.6694993505789049,0.02624545131321503,21.041668953198617
CHAT,0.04257523427761216,1.0084432448472411,0.31382513866413253,0.4828326143324001,0.02968986535819939,0.4952008359352464,0.6695317295816782,0.05362646573242307,1.9230390453712671
SCARA5,-0.02140992427503391,-0.5211247760695401,0.6025558271206239,0.7364152490940091,-0.02804916892008376,0.4952019900539376,0.6695317295816782,0.02486839497185293,13.595154223012564
LOC100508793,-0.0284382429594333,-0.8781051134500509,0.3803911451419998,0.5479707605764702,-0.02223880172366668,0.49546441425090426,0.669795239873718,0.07500413192172593,12.554146856588204
SLCO3A1,0.02368983861989036,1.1971182404920335,0.23193896524109736,0.39169642379883185,0.01398449836025138,0.4954654415011819,0.669795239873718,0.02366253573652529,22.303251308153698
CNOT10,-0.01128737635399402,-1.0656598866421605,0.287192590689331,0.45350779857723905,-0.00724972962433593,0.4957185429033031,0.6700910381069068,0.01245375434960559,18.649851446210693
